"input"	"translation"
"TNRC6B_mut"	"R-HSA-8948700"
"TNRC6B_mut"	"R-HSA-8939211"
"TNRC6B_mut"	"R-HSA-9018519"
"TNRC6B_mut"	"R-HSA-211000"
"TNRC6B_mut"	"R-HSA-74160"
"TNRC6B_mut"	"R-HSA-212436"
"TNRC6B_mut"	"R-HSA-9006925"
"TNRC6B_mut"	"R-HSA-5683057"
"TNRC6B_mut"	"R-HSA-5687128"
"TNRC6B_mut"	"R-HSA-9024446"
"TNRC6B_mut"	"R-HSA-9029569"
"TNRC6B_mut"	"R-HSA-2559585"
"TNRC6B_mut"	"R-HSA-2559580"
"TNRC6B_mut"	"R-HSA-1257604"
"TNRC6B_mut"	"R-HSA-6807070"
"TNRC6B_mut"	"R-HSA-426496"
"TNRC6B_mut"	"R-HSA-1912422"
"TNRC6B_mut"	"R-HSA-1912408"
"TNRC6B_mut"	"R-HSA-73857"
"TNRC6B_mut"	"R-HSA-8936459"
"TNRC6B_mut"	"R-HSA-9759475"
"TNRC6B_mut"	"R-HSA-9759811"
"TNRC6B_mut"	"R-HSA-9764260"
"TNRC6B_mut"	"R-HSA-9759476"
"TNRC6B_mut"	"R-HSA-9022692"
"TNRC6B_mut"	"R-HSA-9768759"
"TNRC6B_mut"	"R-HSA-9768778"
"TNRC6B_mut"	"R-HSA-8943723"
"TNRC6B_mut"	"R-HSA-8934593"
"TNRC6B_mut"	"R-HSA-162582"
"TNRC6B_mut"	"R-HSA-157118"
"TNRC6B_mut"	"R-HSA-9006931"
"TNRC6B_mut"	"R-HSA-195721"
"TNRC6B_mut"	"R-HSA-5628897"
"TNRC6B_mut"	"R-HSA-8986944"
"TNRC6B_mut"	"R-HSA-9634815"
"TNRC6B_mut"	"R-HSA-3700989"
"TNRC6B_mut"	"R-HSA-8853884"
"TNRC6B_mut"	"R-HSA-8878171"
"TNRC6C_mut"	"R-HSA-418990"
"TNRC6C_mut"	"R-HSA-3858494"
"TNRC6C_mut"	"R-HSA-4086398"
"TNRC6C_mut"	"R-HSA-446728"
"TNRC6C_mut"	"R-HSA-1500931"
"TNRC6C_mut"	"R-HSA-421270"
"TNRC6C_mut"	"R-HSA-2559583"
"TNRC6C_mut"	"R-HSA-8953897"
"TNRC6C_mut"	"R-HSA-2262752"
"TNRC6C_mut"	"R-HSA-8948700"
"TNRC6C_mut"	"R-HSA-8939211"
"TNRC6C_mut"	"R-HSA-9018519"
"TNRC6C_mut"	"R-HSA-211000"
"TNRC6C_mut"	"R-HSA-74160"
"TNRC6C_mut"	"R-HSA-212436"
"TNRC6C_mut"	"R-HSA-9006925"
"TNRC6C_mut"	"R-HSA-5683057"
"TNRC6C_mut"	"R-HSA-5687128"
"TNRC6C_mut"	"R-HSA-9024446"
"TNRC6C_mut"	"R-HSA-9029569"
"TNRC6C_mut"	"R-HSA-2559585"
"TNRC6C_mut"	"R-HSA-2559580"
"TNRC6C_mut"	"R-HSA-1257604"
"TNRC6C_mut"	"R-HSA-6807070"
"TNRC6C_mut"	"R-HSA-426496"
"TNRC6C_mut"	"R-HSA-1912422"
"TNRC6C_mut"	"R-HSA-1912408"
"TNRC6C_mut"	"R-HSA-73857"
"TNRC6C_mut"	"R-HSA-8936459"
"TNRC6C_mut"	"R-HSA-9759475"
"TNRC6C_mut"	"R-HSA-9759811"
"TNRC6C_mut"	"R-HSA-9764260"
"TNRC6C_mut"	"R-HSA-9759476"
"TNRC6C_mut"	"R-HSA-9022692"
"TNRC6C_mut"	"R-HSA-9768759"
"TNRC6C_mut"	"R-HSA-9768778"
"TNRC6C_mut"	"R-HSA-8943723"
"TNRC6C_mut"	"R-HSA-8934593"
"TNRC6C_mut"	"R-HSA-162582"
"TNRC6C_mut"	"R-HSA-157118"
"TNRC6C_mut"	"R-HSA-9006931"
"TNRC6C_mut"	"R-HSA-195721"
"TNRC6C_mut"	"R-HSA-5628897"
"TNRC6C_mut"	"R-HSA-8986944"
"TNRC6C_mut"	"R-HSA-9634815"
"TNRC6C_mut"	"R-HSA-3700989"
"TNRC6C_mut"	"R-HSA-8853884"
"TNRC6C_mut"	"R-HSA-8878171"
"ZEB2_mut"	"R-HSA-418990"
"ZEB2_mut"	"R-HSA-446728"
"ZEB2_mut"	"R-HSA-1500931"
"ZEB2_mut"	"R-HSA-421270"
"ZEB2_mut"	"R-HSA-1266738"
"ZEB2_mut"	"R-HSA-9823739"
"ZEB2_mut"	"R-HSA-9832991"
"ZEB2_mut"	"R-HSA-9758941"
"ZEB2_mut"	"R-HSA-9759475"
"ZEB2_mut"	"R-HSA-9762293"
"ZEB2_mut"	"R-HSA-9764260"
"ZEB2_mut"	"R-HSA-9759476"
"CACNA1C_mut"	"R-HSA-400042"
"CACNA1C_mut"	"R-HSA-422475"
"CACNA1C_mut"	"R-HSA-5576891"
"CACNA1C_mut"	"R-HSA-1266738"
"CACNA1C_mut"	"R-HSA-163685"
"CACNA1C_mut"	"R-HSA-1430728"
"CACNA1C_mut"	"R-HSA-397014"
"CACNA1C_mut"	"R-HSA-375165"
"CACNA1C_mut"	"R-HSA-419037"
"CACNA1C_mut"	"R-HSA-9675108"
"CACNA1C_mut"	"R-HSA-5576893"
"CACNA1C_mut"	"R-HSA-422356"
"CACNA1D_mut"	"R-HSA-400042"
"CACNA1D_mut"	"R-HSA-422475"
"CACNA1D_mut"	"R-HSA-1266738"
"CACNA1D_mut"	"R-HSA-163685"
"CACNA1D_mut"	"R-HSA-1430728"
"CACNA1D_mut"	"R-HSA-375165"
"CACNA1D_mut"	"R-HSA-419037"
"CACNA1D_mut"	"R-HSA-9675108"
"CACNA1D_mut"	"R-HSA-422356"
"CACNA1D_mut"	"R-HSA-9709957"
"CACNA1D_mut"	"R-HSA-9659379"
"CACNA1D_mut"	"R-HSA-9662360"
"CACNA2D2_mut"	"R-HSA-400042"
"CACNA2D2_mut"	"R-HSA-5576891"
"CACNA2D2_mut"	"R-HSA-163685"
"CACNA2D2_mut"	"R-HSA-1430728"
"CACNA2D2_mut"	"R-HSA-397014"
"CACNA2D2_mut"	"R-HSA-112316"
"CACNA2D2_mut"	"R-HSA-5576892"
"CACNA2D2_mut"	"R-HSA-5576893"
"CACNA2D2_mut"	"R-HSA-112308"
"CACNA2D2_mut"	"R-HSA-422356"
"CACNA2D2_mut"	"R-HSA-9709957"
"CACNA2D2_mut"	"R-HSA-9659379"
"CACNA2D2_mut"	"R-HSA-9662360"
"CACNA2D2_mut"	"R-HSA-112315"
"CACNB2_mut"	"R-HSA-400042"
"CACNB2_mut"	"R-HSA-422475"
"CACNB2_mut"	"R-HSA-5576891"
"CACNB2_mut"	"R-HSA-1266738"
"CACNB2_mut"	"R-HSA-163685"
"CACNB2_mut"	"R-HSA-1430728"
"CACNB2_mut"	"R-HSA-397014"
"CACNB2_mut"	"R-HSA-375165"
"CACNB2_mut"	"R-HSA-419037"
"CACNB2_mut"	"R-HSA-9675108"
"CACNB2_mut"	"R-HSA-112316"
"CACNB2_mut"	"R-HSA-5576892"
"CACNB2_mut"	"R-HSA-5576893"
"CACNB2_mut"	"R-HSA-112308"
"CACNB2_mut"	"R-HSA-422356"
"CACNB2_mut"	"R-HSA-9709957"
"CACNB2_mut"	"R-HSA-9659379"
"CACNB2_mut"	"R-HSA-9662360"
"CACNB2_mut"	"R-HSA-112315"
"ADRA1B_mut"	"R-HSA-390696"
"ADRA1B_mut"	"R-HSA-375280"
"ADRA1B_mut"	"R-HSA-373076"
"ADRA1B_mut"	"R-HSA-416482"
"ADRA1B_mut"	"R-HSA-416476"
"ADRA1B_mut"	"R-HSA-388396"
"ADRA1B_mut"	"R-HSA-500792"
"ADRA1B_mut"	"R-HSA-162582"
"ADRA1B_mut"	"R-HSA-372790"
"ACY3_mut"	"R-HSA-5423646"
"ACY3_mut"	"R-HSA-211859"
"ACY3_mut"	"R-HSA-1430728"
"CYP1A2_mut"	"R-HSA-5423646"
"CYP1A2_mut"	"R-HSA-2142753"
"CYP1A2_mut"	"R-HSA-211859"
"CYP1A2_mut"	"R-HSA-9018677"
"CYP1A2_mut"	"R-HSA-9018682"
"CYP1A2_mut"	"R-HSA-9018681"
"CYP1A2_mut"	"R-HSA-9018678"
"CYP1A2_mut"	"R-HSA-211897"
"CYP1A2_mut"	"R-HSA-8978868"
"CYP1A2_mut"	"R-HSA-1430728"
"CYP1A2_mut"	"R-HSA-556833"
"CYP1A2_mut"	"R-HSA-156581"
"CYP1A2_mut"	"R-HSA-211945"
"CYP1A2_mut"	"R-HSA-156580"
"CYP1A2_mut"	"R-HSA-2142816"
"CYP1A2_mut"	"R-HSA-2142670"
"CYP1A2_mut"	"R-HSA-211981"
"CYP3A4_mut"	"R-HSA-5423646"
"CYP3A4_mut"	"R-HSA-9749641"
"CYP3A4_mut"	"R-HSA-9754706"
"CYP3A4_mut"	"R-HSA-211859"
"CYP3A4_mut"	"R-HSA-9018677"
"CYP3A4_mut"	"R-HSA-9027307"
"CYP3A4_mut"	"R-HSA-9018682"
"CYP3A4_mut"	"R-HSA-9018678"
"CYP3A4_mut"	"R-HSA-211897"
"CYP3A4_mut"	"R-HSA-9748784"
"CYP3A4_mut"	"R-HSA-1430728"
"CYP3A4_mut"	"R-HSA-556833"
"CYP3A4_mut"	"R-HSA-211945"
"CYP3A4_mut"	"R-HSA-9757110"
"CYP3A4_mut"	"R-HSA-211981"
"CYP3A5_mut"	"R-HSA-5423646"
"CYP3A5_mut"	"R-HSA-211859"
"CYP3A5_mut"	"R-HSA-211897"
"CYP3A5_mut"	"R-HSA-1430728"
"CYP3A5_mut"	"R-HSA-211945"
"CYP3A5_mut"	"R-HSA-211981"
"DPEP1_mut"	"R-HSA-5423646"
"DPEP1_mut"	"R-HSA-9662851"
"DPEP1_mut"	"R-HSA-2142753"
"DPEP1_mut"	"R-HSA-211859"
"DPEP1_mut"	"R-HSA-1643685"
"DPEP1_mut"	"R-HSA-8978868"
"DPEP1_mut"	"R-HSA-5663205"
"DPEP1_mut"	"R-HSA-9664535"
"DPEP1_mut"	"R-HSA-9658195"
"DPEP1_mut"	"R-HSA-9664433"
"DPEP1_mut"	"R-HSA-1430728"
"DPEP1_mut"	"R-HSA-556833"
"DPEP1_mut"	"R-HSA-9824443"
"DPEP1_mut"	"R-HSA-2142691"
"DPEP2_mut"	"R-HSA-5423646"
"DPEP2_mut"	"R-HSA-9662851"
"DPEP2_mut"	"R-HSA-2142753"
"DPEP2_mut"	"R-HSA-211859"
"DPEP2_mut"	"R-HSA-1643685"
"DPEP2_mut"	"R-HSA-8978868"
"DPEP2_mut"	"R-HSA-5663205"
"DPEP2_mut"	"R-HSA-9664535"
"DPEP2_mut"	"R-HSA-9658195"
"DPEP2_mut"	"R-HSA-9664433"
"DPEP2_mut"	"R-HSA-1430728"
"DPEP2_mut"	"R-HSA-556833"
"DPEP2_mut"	"R-HSA-9824443"
"DPEP2_mut"	"R-HSA-2142691"
"DPEP3_mut"	"R-HSA-5423646"
"DPEP3_mut"	"R-HSA-9662851"
"DPEP3_mut"	"R-HSA-2142753"
"DPEP3_mut"	"R-HSA-211859"
"DPEP3_mut"	"R-HSA-1643685"
"DPEP3_mut"	"R-HSA-8978868"
"DPEP3_mut"	"R-HSA-5663205"
"DPEP3_mut"	"R-HSA-9664535"
"DPEP3_mut"	"R-HSA-9658195"
"DPEP3_mut"	"R-HSA-9664433"
"DPEP3_mut"	"R-HSA-1430728"
"DPEP3_mut"	"R-HSA-556833"
"DPEP3_mut"	"R-HSA-9824443"
"DPEP3_mut"	"R-HSA-2142691"
"GGT5_mut"	"R-HSA-5423646"
"GGT5_mut"	"R-HSA-9662851"
"GGT5_mut"	"R-HSA-2142753"
"GGT5_mut"	"R-HSA-211859"
"GGT5_mut"	"R-HSA-1643685"
"GGT5_mut"	"R-HSA-9748784"
"GGT5_mut"	"R-HSA-8978868"
"GGT5_mut"	"R-HSA-156590"
"GGT5_mut"	"R-HSA-174403"
"GGT5_mut"	"R-HSA-5663205"
"GGT5_mut"	"R-HSA-9664535"
"GGT5_mut"	"R-HSA-9658195"
"GGT5_mut"	"R-HSA-9664433"
"GGT5_mut"	"R-HSA-1430728"
"GGT5_mut"	"R-HSA-556833"
"GGT5_mut"	"R-HSA-9753281"
"GGT5_mut"	"R-HSA-9824443"
"GGT5_mut"	"R-HSA-156580"
"GGT5_mut"	"R-HSA-2142691"
"GGT6_mut"	"R-HSA-5423646"
"GGT6_mut"	"R-HSA-211859"
"GGT6_mut"	"R-HSA-9748784"
"GGT6_mut"	"R-HSA-156590"
"GGT6_mut"	"R-HSA-174403"
"GGT6_mut"	"R-HSA-1430728"
"GGT6_mut"	"R-HSA-9753281"
"GGT6_mut"	"R-HSA-156580"
"CETN1_mut"	"R-HSA-9646399"
"CETN1_mut"	"R-HSA-9612973"
"CETN1_mut"	"R-HSA-9613829"
"CETN1_mut"	"R-HSA-9615710"
"CETN1_mut"	"R-HSA-1632852"
"CETN1_mut"	"R-HSA-9663891"
"HSF1_mut"	"R-HSA-9646399"
"HSF1_mut"	"R-HSA-3371568"
"HSF1_mut"	"R-HSA-9612973"
"HSF1_mut"	"R-HSA-3371556"
"HSF1_mut"	"R-HSA-8953897"
"HSF1_mut"	"R-HSA-2262752"
"HSF1_mut"	"R-HSA-3371511"
"HSF1_mut"	"R-HSA-3371571"
"HSF1_mut"	"R-HSA-1632852"
"HSF1_mut"	"R-HSA-3371453"
"HSF1_mut"	"R-HSA-9663891"
"IFT88_mut"	"R-HSA-9646399"
"IFT88_mut"	"R-HSA-9612973"
"IFT88_mut"	"R-HSA-9613829"
"IFT88_mut"	"R-HSA-5617833"
"IFT88_mut"	"R-HSA-5610787"
"IFT88_mut"	"R-HSA-5620924"
"IFT88_mut"	"R-HSA-9615710"
"IFT88_mut"	"R-HSA-1632852"
"IFT88_mut"	"R-HSA-1852241"
"IFT88_mut"	"R-HSA-9663891"
"IFT88_mut"	"R-HSA-162582"
"IFT88_mut"	"R-HSA-5358351"
"GPT2_mut"	"R-HSA-8964540"
"GPT2_mut"	"R-HSA-1430728"
"GPT2_mut"	"R-HSA-71291"
"PRSS3_mut"	"R-HSA-1462054"
"PRSS3_mut"	"R-HSA-6803157"
"PRSS3_mut"	"R-HSA-196741"
"PRSS3_mut"	"R-HSA-1461973"
"PRSS3_mut"	"R-HSA-168256"
"PRSS3_mut"	"R-HSA-168249"
"PRSS3_mut"	"R-HSA-1430728"
"PRSS3_mut"	"R-HSA-196854"
"PRSS3_mut"	"R-HSA-196849"
"PRSS3_mut"	"R-HSA-6798695"
"PRSS3_mut"	"R-HSA-9758881"
"SLC27A2_mut"	"R-HSA-389599"
"SLC27A2_mut"	"R-HSA-194068"
"SLC27A2_mut"	"R-HSA-8978868"
"SLC27A2_mut"	"R-HSA-75105"
"SLC27A2_mut"	"R-HSA-168256"
"SLC27A2_mut"	"R-HSA-168249"
"SLC27A2_mut"	"R-HSA-1430728"
"SLC27A2_mut"	"R-HSA-556833"
"SLC27A2_mut"	"R-HSA-8957322"
"SLC27A2_mut"	"R-HSA-6798695"
"SLC27A2_mut"	"R-HSA-390918"
"SLC27A2_mut"	"R-HSA-9033241"
"SLC27A2_mut"	"R-HSA-9609507"
"SLC27A2_mut"	"R-HSA-192105"
"SLC27A2_mut"	"R-HSA-193775"
"SLC27A2_mut"	"R-HSA-193368"
"TAB1_mut"	"R-HSA-9645460"
"TAB1_mut"	"R-HSA-5621481"
"TAB1_mut"	"R-HSA-5607764"
"TAB1_mut"	"R-HSA-1280215"
"TAB1_mut"	"R-HSA-73887"
"TAB1_mut"	"R-HSA-5688426"
"TAB1_mut"	"R-HSA-1643685"
"TAB1_mut"	"R-HSA-2871837"
"TAB1_mut"	"R-HSA-2454202"
"TAB1_mut"	"R-HSA-937042"
"TAB1_mut"	"R-HSA-975163"
"TAB1_mut"	"R-HSA-168256"
"TAB1_mut"	"R-HSA-5663205"
"TAB1_mut"	"R-HSA-168249"
"TAB1_mut"	"R-HSA-446652"
"TAB1_mut"	"R-HSA-9020702"
"TAB1_mut"	"R-HSA-448424"
"TAB1_mut"	"R-HSA-450321"
"TAB1_mut"	"R-HSA-450294"
"TAB1_mut"	"R-HSA-392499"
"TAB1_mut"	"R-HSA-975871"
"TAB1_mut"	"R-HSA-975155"
"TAB1_mut"	"R-HSA-166166"
"TAB1_mut"	"R-HSA-166058"
"TAB1_mut"	"R-HSA-168638"
"TAB1_mut"	"R-HSA-168643"
"TAB1_mut"	"R-HSA-597592"
"TAB1_mut"	"R-HSA-9679506"
"TAB1_mut"	"R-HSA-9694516"
"TAB1_mut"	"R-HSA-9705671"
"TAB1_mut"	"R-HSA-9705683"
"TAB1_mut"	"R-HSA-162582"
"TAB1_mut"	"R-HSA-449147"
"TAB1_mut"	"R-HSA-445989"
"TAB1_mut"	"R-HSA-9014325"
"TAB1_mut"	"R-HSA-75893"
"TAB1_mut"	"R-HSA-5357956"
"TAB1_mut"	"R-HSA-975138"
"TAB1_mut"	"R-HSA-937072"
"TAB1_mut"	"R-HSA-937061"
"TAB1_mut"	"R-HSA-168142"
"TAB1_mut"	"R-HSA-181438"
"TAB1_mut"	"R-HSA-168164"
"TAB1_mut"	"R-HSA-166016"
"TAB1_mut"	"R-HSA-168176"
"TAB1_mut"	"R-HSA-168181"
"TAB1_mut"	"R-HSA-168138"
"TAB1_mut"	"R-HSA-168179"
"TAB1_mut"	"R-HSA-168188"
"TAB1_mut"	"R-HSA-168898"
"TAB1_mut"	"R-HSA-5689880"
"TAB1_mut"	"R-HSA-9824446"
"TAB1_mut"	"R-HSA-450302"
"CHRM2_mut"	"R-HSA-375280"
"CHRM2_mut"	"R-HSA-8856825"
"CHRM2_mut"	"R-HSA-373076"
"CHRM2_mut"	"R-HSA-8856828"
"CHRM2_mut"	"R-HSA-418594"
"CHRM2_mut"	"R-HSA-388396"
"CHRM2_mut"	"R-HSA-500792"
"CHRM2_mut"	"R-HSA-199991"
"CHRM2_mut"	"R-HSA-390648"
"CHRM2_mut"	"R-HSA-162582"
"CHRM2_mut"	"R-HSA-372790"
"CHRM2_mut"	"R-HSA-5653656"
"CHRM3_mut"	"R-HSA-375280"
"CHRM3_mut"	"R-HSA-373076"
"CHRM3_mut"	"R-HSA-416476"
"CHRM3_mut"	"R-HSA-388396"
"CHRM3_mut"	"R-HSA-500792"
"CHRM3_mut"	"R-HSA-163685"
"CHRM3_mut"	"R-HSA-1430728"
"CHRM3_mut"	"R-HSA-390648"
"CHRM3_mut"	"R-HSA-422356"
"CHRM3_mut"	"R-HSA-162582"
"CHRM3_mut"	"R-HSA-372790"
"CHRM4_mut"	"R-HSA-375280"
"CHRM4_mut"	"R-HSA-373076"
"CHRM4_mut"	"R-HSA-418594"
"CHRM4_mut"	"R-HSA-388396"
"CHRM4_mut"	"R-HSA-500792"
"CHRM4_mut"	"R-HSA-390648"
"CHRM4_mut"	"R-HSA-162582"
"CHRM4_mut"	"R-HSA-372790"
"CHRM5_mut"	"R-HSA-375280"
"CHRM5_mut"	"R-HSA-373076"
"CHRM5_mut"	"R-HSA-416476"
"CHRM5_mut"	"R-HSA-388396"
"CHRM5_mut"	"R-HSA-500792"
"CHRM5_mut"	"R-HSA-390648"
"CHRM5_mut"	"R-HSA-162582"
"CHRM5_mut"	"R-HSA-372790"
"DRD1_mut"	"R-HSA-375280"
"DRD1_mut"	"R-HSA-373076"
"DRD1_mut"	"R-HSA-418555"
"DRD1_mut"	"R-HSA-388396"
"DRD1_mut"	"R-HSA-500792"
"DRD1_mut"	"R-HSA-162582"
"DRD1_mut"	"R-HSA-372790"
"DRD5_mut"	"R-HSA-375280"
"DRD5_mut"	"R-HSA-373076"
"DRD5_mut"	"R-HSA-390651"
"DRD5_mut"	"R-HSA-418555"
"DRD5_mut"	"R-HSA-388396"
"DRD5_mut"	"R-HSA-500792"
"DRD5_mut"	"R-HSA-162582"
"DRD5_mut"	"R-HSA-372790"
"HRH1_mut"	"R-HSA-375280"
"HRH1_mut"	"R-HSA-373076"
"HRH1_mut"	"R-HSA-416476"
"HRH1_mut"	"R-HSA-388396"
"HRH1_mut"	"R-HSA-500792"
"HRH1_mut"	"R-HSA-162582"
"HRH1_mut"	"R-HSA-372790"
"HTR1A_mut"	"R-HSA-375280"
"HTR1A_mut"	"R-HSA-373076"
"HTR1A_mut"	"R-HSA-500792"
"HTR1A_mut"	"R-HSA-162582"
"HTR1A_mut"	"R-HSA-372790"
"HTR1B_mut"	"R-HSA-375280"
"HTR1B_mut"	"R-HSA-373076"
"HTR1B_mut"	"R-HSA-418594"
"HTR1B_mut"	"R-HSA-388396"
"HTR1B_mut"	"R-HSA-500792"
"HTR1B_mut"	"R-HSA-390666"
"HTR1B_mut"	"R-HSA-162582"
"HTR1B_mut"	"R-HSA-372790"
"HTR1D_mut"	"R-HSA-375280"
"HTR1D_mut"	"R-HSA-373076"
"HTR1D_mut"	"R-HSA-418594"
"HTR1D_mut"	"R-HSA-388396"
"HTR1D_mut"	"R-HSA-500792"
"HTR1D_mut"	"R-HSA-390666"
"HTR1D_mut"	"R-HSA-162582"
"HTR1D_mut"	"R-HSA-372790"
"HTR1E_mut"	"R-HSA-375280"
"HTR1E_mut"	"R-HSA-373076"
"HTR1E_mut"	"R-HSA-418594"
"HTR1E_mut"	"R-HSA-388396"
"HTR1E_mut"	"R-HSA-500792"
"HTR1E_mut"	"R-HSA-390666"
"HTR1E_mut"	"R-HSA-162582"
"HTR1E_mut"	"R-HSA-372790"
"HTR2C_mut"	"R-HSA-375280"
"HTR2C_mut"	"R-HSA-373076"
"HTR2C_mut"	"R-HSA-416476"
"HTR2C_mut"	"R-HSA-388396"
"HTR2C_mut"	"R-HSA-500792"
"HTR2C_mut"	"R-HSA-390666"
"HTR2C_mut"	"R-HSA-162582"
"HTR2C_mut"	"R-HSA-372790"
"HTR4_mut"	"R-HSA-375280"
"HTR4_mut"	"R-HSA-373076"
"HTR4_mut"	"R-HSA-418555"
"HTR4_mut"	"R-HSA-388396"
"HTR4_mut"	"R-HSA-500792"
"HTR4_mut"	"R-HSA-390666"
"HTR4_mut"	"R-HSA-162582"
"HTR4_mut"	"R-HSA-372790"
"HTR5A_mut"	"R-HSA-375280"
"HTR5A_mut"	"R-HSA-373076"
"HTR5A_mut"	"R-HSA-418594"
"HTR5A_mut"	"R-HSA-388396"
"HTR5A_mut"	"R-HSA-500792"
"HTR5A_mut"	"R-HSA-390666"
"HTR5A_mut"	"R-HSA-162582"
"HTR5A_mut"	"R-HSA-372790"
"TAAR2_mut"	"R-HSA-375280"
"TAAR2_mut"	"R-HSA-373076"
"TAAR2_mut"	"R-HSA-418555"
"TAAR2_mut"	"R-HSA-388396"
"TAAR2_mut"	"R-HSA-500792"
"TAAR2_mut"	"R-HSA-162582"
"TAAR2_mut"	"R-HSA-372790"
"TAAR6_mut"	"R-HSA-375280"
"TAAR6_mut"	"R-HSA-373076"
"TAAR6_mut"	"R-HSA-418555"
"TAAR6_mut"	"R-HSA-388396"
"TAAR6_mut"	"R-HSA-500792"
"TAAR6_mut"	"R-HSA-162582"
"TAAR6_mut"	"R-HSA-372790"
"ACSM2A_mut"	"R-HSA-156587"
"ACSM2A_mut"	"R-HSA-9749641"
"ACSM2A_mut"	"R-HSA-211859"
"ACSM2A_mut"	"R-HSA-159424"
"ACSM2A_mut"	"R-HSA-9748784"
"ACSM2A_mut"	"R-HSA-1430728"
"ACSM2A_mut"	"R-HSA-156580"
"ACSM2B_mut"	"R-HSA-156587"
"ACSM2B_mut"	"R-HSA-9749641"
"ACSM2B_mut"	"R-HSA-211859"
"ACSM2B_mut"	"R-HSA-177135"
"ACSM2B_mut"	"R-HSA-159424"
"ACSM2B_mut"	"R-HSA-177162"
"ACSM2B_mut"	"R-HSA-177128"
"ACSM2B_mut"	"R-HSA-9748784"
"ACSM2B_mut"	"R-HSA-1430728"
"ACSM2B_mut"	"R-HSA-156580"
"ACSM4_mut"	"R-HSA-156587"
"ACSM4_mut"	"R-HSA-9749641"
"ACSM4_mut"	"R-HSA-211859"
"ACSM4_mut"	"R-HSA-159424"
"ACSM4_mut"	"R-HSA-177128"
"ACSM4_mut"	"R-HSA-9748784"
"ACSM4_mut"	"R-HSA-1430728"
"ACSM4_mut"	"R-HSA-156580"
"ACSM5_mut"	"R-HSA-156587"
"ACSM5_mut"	"R-HSA-9749641"
"ACSM5_mut"	"R-HSA-211859"
"ACSM5_mut"	"R-HSA-159424"
"ACSM5_mut"	"R-HSA-177128"
"ACSM5_mut"	"R-HSA-9748784"
"ACSM5_mut"	"R-HSA-1430728"
"ACSM5_mut"	"R-HSA-156580"
"GLYAT_mut"	"R-HSA-156587"
"GLYAT_mut"	"R-HSA-9749641"
"GLYAT_mut"	"R-HSA-211859"
"GLYAT_mut"	"R-HSA-177135"
"GLYAT_mut"	"R-HSA-159424"
"GLYAT_mut"	"R-HSA-177128"
"GLYAT_mut"	"R-HSA-9748784"
"GLYAT_mut"	"R-HSA-1430728"
"GLYAT_mut"	"R-HSA-156580"
"GLYATL1_mut"	"R-HSA-156587"
"GLYATL1_mut"	"R-HSA-9749641"
"GLYATL1_mut"	"R-HSA-211859"
"GLYATL1_mut"	"R-HSA-177135"
"GLYATL1_mut"	"R-HSA-159424"
"GLYATL1_mut"	"R-HSA-177128"
"GLYATL1_mut"	"R-HSA-9748784"
"GLYATL1_mut"	"R-HSA-1430728"
"GLYATL1_mut"	"R-HSA-156580"
"GLYATL3_mut"	"R-HSA-156587"
"GLYATL3_mut"	"R-HSA-9749641"
"GLYATL3_mut"	"R-HSA-211859"
"GLYATL3_mut"	"R-HSA-177135"
"GLYATL3_mut"	"R-HSA-159424"
"GLYATL3_mut"	"R-HSA-177128"
"GLYATL3_mut"	"R-HSA-9748784"
"GLYATL3_mut"	"R-HSA-1430728"
"GLYATL3_mut"	"R-HSA-156580"
"SLC1A5_mut"	"R-HSA-352230"
"SLC1A5_mut"	"R-HSA-9013149"
"SLC1A5_mut"	"R-HSA-9013423"
"SLC1A5_mut"	"R-HSA-9012999"
"SLC1A5_mut"	"R-HSA-9013407"
"SLC1A5_mut"	"R-HSA-9013409"
"SLC1A5_mut"	"R-HSA-9013406"
"SLC1A5_mut"	"R-HSA-425407"
"SLC1A5_mut"	"R-HSA-162582"
"SLC1A5_mut"	"R-HSA-194315"
"SLC1A5_mut"	"R-HSA-9716542"
"SLC1A5_mut"	"R-HSA-425393"
"SLC1A5_mut"	"R-HSA-382551"
"SLC36A1_mut"	"R-HSA-352230"
"SLC36A1_mut"	"R-HSA-425407"
"SLC36A1_mut"	"R-HSA-425393"
"SLC36A1_mut"	"R-HSA-382551"
"SLC38A1_mut"	"R-HSA-352230"
"SLC38A1_mut"	"R-HSA-210455"
"SLC38A1_mut"	"R-HSA-112316"
"SLC38A1_mut"	"R-HSA-112313"
"SLC38A1_mut"	"R-HSA-425407"
"SLC38A1_mut"	"R-HSA-112315"
"SLC38A1_mut"	"R-HSA-425393"
"SLC38A1_mut"	"R-HSA-382551"
"SLC38A4_mut"	"R-HSA-352230"
"SLC38A4_mut"	"R-HSA-425407"
"SLC38A4_mut"	"R-HSA-425393"
"SLC38A4_mut"	"R-HSA-382551"
"SLC3A1_mut"	"R-HSA-352230"
"SLC3A1_mut"	"R-HSA-1643685"
"SLC3A1_mut"	"R-HSA-5619115"
"SLC3A1_mut"	"R-HSA-5619102"
"SLC3A1_mut"	"R-HSA-425407"
"SLC3A1_mut"	"R-HSA-425393"
"SLC3A1_mut"	"R-HSA-382551"
"SLC6A14_mut"	"R-HSA-352230"
"SLC6A14_mut"	"R-HSA-1643685"
"SLC6A14_mut"	"R-HSA-5619115"
"SLC6A14_mut"	"R-HSA-442660"
"SLC6A14_mut"	"R-HSA-5619102"
"SLC6A14_mut"	"R-HSA-425407"
